~id,disease_name:String,preferred_id:String,~label
OMIM:614028,Hyperalphalipoproteinemia 2,id,Disease
OMIM:613021,Bronchiectasis with or without elevated sweat chloride 2,id,Disease
OMIM:608367,Myopia 17,id,Disease
OMIM:617247,"FANCONI ANEMIA, COMPLEMENTATION GROUP U",id,Disease
OMIM:618174,"Cortical dysplasia, complex, with other brain malformations 9",id,Disease
OMIM:188700,Tibia vara,id,Disease
OMIM:274265,Thymic-Renal-Anal-Lung dysplasia,id,Disease
OMIM:616171,"Microcephaly and chorioretinopathy, autosomal recessive, 2",id,Disease
OMIM:141500,"Migraine, familial hemiplegic, 1",id,Disease
OMIM:616617,Heimler syndrome 2,id,Disease
OMIM:145000,Hyperparathyroidism 1,id,Disease
OMIM:236730,Urofacial syndrome,id,Disease
OMIM:604213,Chudley-Mccullough syndrome,id,Disease
OMIM:143465,Attention deficit-hyperactivity disorder,id,Disease
OMIM:276300,Mismatch repair cancer syndrome 1,id,Disease
OMIM:616603,"Cutis laxa, autosomal dominant 3",id,Disease
OMIM:601419,"Myopathy, myofibrillar, 1",id,Disease
OMIM:619256,"Hypercholanemia, familial 2",id,Disease
OMIM:616165,Nemaline myopathy 10,id,Disease
OMIM:618148,Extraoral halitosis due to MTO deficiency,id,Disease
OMIM:620158,Spinocerebellar ataxia 50,id,Disease
OMIM:617092,"Ciliary dyskinesia, primary, 35",id,Disease
OMIM:107970,"Arrhythmogenic right ventricular dysplasia, familial, 1",id,Disease
OMIM:251230,Microcephaly-micromelia syndrome,id,Disease
OMIM:155950,"Melorheostosis, isolated",id,Disease
OMIM:615685,"Spastic paraplegia 61, autosomal recessive",id,Disease
OMIM:615849,Culler-Jones syndrome,id,Disease
OMIM:211600,"Cholestasis, progressive familial intrahepatic 1",id,Disease
OMIM:616398,"Dystonia 26, myoclonic",id,Disease
OMIM:617086,Encephalopathy due to defective mitochondrial and peroxisomal fission 2,id,Disease
OMIM:300719,"Deafness, cataract, retinitis pigmentosa, and sperm abnormalities",id,Disease
OMIM:606835,"Digital arthropathy-brachydactyly, familial",id,Disease
OMIM:611391,"Cataract 33, multiple types",id,Disease
OMIM:215300,Chondrosarcoma,id,Disease
OMIM:617938,Developmental and epileptic encephalopathy 62,id,Disease
OMIM:258200,Oliver syndrome,id,Disease
OMIM:612840,"Leukocyte adhesion deficiency, type III",id,Disease
OMIM:603965,Focal segmental glomerulosclerosis 2,id,Disease
OMIM:210250,Sitosterolemia 1,id,Disease
OMIM:612868,"Corneal dystrophy, posterior amorphous",id,Disease
OMIM:615861,Familial idiopathic steroid-resistant nephrotic syndrome,id,Disease
OMIM:259650,Osteoma of middle ear,id,Disease
OMIM:619083,Delpire-Mcneill syndrome,id,Disease
OMIM:620602,Lymphatic malformation 14,id,Disease
OMIM:150800,Hereditary leiomyomatosis and renal cell cancer,id,Disease
OMIM:609284,Nemaline myopathy 1,id,Disease
OMIM:619097,Mismatch repair cancer syndrome 3,id,Disease
OMIM:618389,Fetal akinesia deformation sequence 3,id,Disease
OMIM:123150,Jackson-Weiss syndrome,id,Disease
OMIM:620170,Spermatogenic failure 78,id,Disease
OMIM:617904,"Epileptic encephalopathy, early infantile, 59",id,Disease
OMIM:192200,Varicose veins,id,Disease
OMIM:618404,"Leukodystrophy, hypomyelinating, 18",id,Disease
OMIM:116100,"Cataract 20, multiple types",id,Disease
OMIM:615120,"Myasthenic syndrome, congenital, 8",id,Disease
OMIM:613237,"Glomerulosclerosis, focal segmental, 5",id,Disease
OMIM:614558,"Epileptic encephalopathy, early infantile, 13",id,Disease
OMIM:618362,Coffin-Siris syndrome 8,id,Disease
OMIM:617051,Neurodevelopmental disorder with microcephaly and gray sclerae,id,Disease
OMIM:620825,Immunodeficiency 119,id,Disease
OMIM:114065,"Calcific aortic disease with immunologic abnormalities, familial",id,Disease
OMIM:276880,Urocanase deficiency,id,Disease
OMIM:221700,"Deafness, neural, with atypical atopic dermatitis",id,Disease
DECIPHER:48,Early-onset Alzheimer disease with cerebral amyloid angiopathy,id,Disease
OMIM:104510,"Amelogenesis imperfecta, type IV",id,Disease
OMIM:268300,Roberts-SC phocomelia syndrome,id,Disease
OMIM:615134,"Melanoma, cutaneous malignant, susceptibility to, 9",id,Disease
OMIM:225200,Ectopia lentis et pupillae,id,Disease
OMIM:243185,Natal teeth - intestinal pseudoobstruction - patent ductus,id,Disease
OMIM:156530,Metatropic dysplasia,id,Disease
OMIM:618410,"Deafness, autosomal recessive 113",id,Disease
OMIM:614202,Rafiq syndrome,id,Disease
OMIM:616415,Familial adenomatous polyposis 3,id,Disease
OMIM:618438,"Spastic ataxia 9, autosomal recessive",id,Disease
OMIM:600511,Schizophrenia 3,id,Disease
OMIM:620819,"Rothmund-Thomson syndrome, type 4",id,Disease
OMIM:609253,"Febrile seizures, familial, 6",id,Disease
OMIM:616373,"Pulmonary fibrosis and/or bone marrow failure, telomere-related, 3",id,Disease
OMIM:619040,Myofibrillar myopathy 10,id,Disease
OMIM:604777,"Ichthyosis, congenital, autosomal recessive 5",id,Disease
OMIM:614564,"Cutaneous telangiectasia and cancer syndrome, familial",id,Disease
OMIM:117550,Sotos syndrome,id,Disease
OMIM:616367,Mandibulofacial dysostosis with alopecia,id,Disease
OMIM:619054,"Mitochondrial complex IV deficiency, nuclear type 11",id,Disease
OMIM:160900,Myotonic dystrophy 1,id,Disease
OMIM:606612,"Muscular dystrophy-dystroglycanopathy (congenital with or without impaired intellectual development), type B, 5",id,Disease
OMIM:600263,"Helicobacter pylori infection, susceptibility to",id,Disease
DECIPHER:74,15q13.3 microdeletion syndrome,id,Disease
OMIM:226735,Epidermolysis bullosa with diaphragmatic hernia,id,Disease
OMIM:615108,Cowden syndrome 5,id,Disease
OMIM:614389,"Pregnancy loss, recurrent, susceptibility to, 1",id,Disease
OMIM:258360,Onychotrichodysplasia and neutropenia,id,Disease
OMIM:608978,Meacham syndrome,id,Disease
OMIM:301201,"Amelogenesis imperfecta, hypoplastic/hypomaturation, X-linked 2",id,Disease
OMIM:611597,"Cataract, autosomal dominant, multiple types 1",id,Disease
OMIM:130070,"Ehlers-Danlos syndrome, spondylodysplastic type, 1",id,Disease
OMIM:122460,Coronavirus 229E susceptibility,id,Disease
OMIM:617694,Al Kaissi syndrome,id,Disease
OMIM:620038,"Neurodevelopmental disorder with microcephaly, hypotonia, and absent language",id,Disease
OMIM:607487,"Cardiomyopathy, familial hypertrophic, 25",id,Disease
OMIM:209885,Barber-Say syndrome,id,Disease
OMIM:615083,"Colorectal cancer, susceptibility to, 12",id,Disease
OMIM:617864,Neurodevelopmental disorder with or without seizures and gait abnormalities,id,Disease
OMIM:619691,"Trichothiodystrophy 8, nonphotosensitive",id,Disease
OMIM:620010,"Cholestasis, progressive familial intrahepatic, 12",id,Disease
OMIM:300645,"Atypical mycobacteriosis, familial, X-linked 2",id,Disease
OMIM:619849,"Cholestasis, progressive familial intrahepatic, 9",id,Disease
OMIM:219300,Cutis verticis gyrata and mental deficiency,id,Disease
OMIM:175510,"Gastrointestinal stromal tumor/GIST-plus syndrome, somatic or familial",id,Disease
OMIM:620776,"Thrombocytopenia 13, syndromic",id,Disease
OMIM:300123,"Mental retardation, X-linked, with isolated growth hormone deficiency",id,Disease
OMIM:254200,Myasthenia gravis,id,Disease
OMIM:167100,"Hypertrophic osteoarthropathy, primary, autosomal dominant",id,Disease
OMIM:620762,Macular dystrophy with or without cone dysfunction,id,Disease
OMIM:259730,"Osteopetrosis, autosomal recessive 3",id,Disease
OMIM:211990,"Camptomelic syndrome, Long-Limb type",id,Disease
OMIM:163400,Nievergelt syndrome,id,Disease
OMIM:612908,Keratosis palmoplantaris striata II,id,Disease
OMIM:619685,"Neurodevelopmental disorder with microcephaly, seizures, and neonatal cholestasis",id,Disease
OMIM:159950,Spinal muscular atrophy with progressive myoclonic epilepsy,id,Disease
OMIM:617643,"Cerebellar atrophy, developmental delay, and seizures",id,Disease
OMIM:606996,Senior-Loken syndrome 4,id,Disease
OMIM:607450,"Arrhythmogenic right ventricular dysplasia, familial, 8",id,Disease
OMIM:176780,Pelvic organ prolapse,id,Disease
OMIM:121800,"Corneal dystrophy, crystalline, of schnyder",id,Disease
OMIM:619108,Spermatogenic failure 48,id,Disease
OMIM:611554,Leopard syndrome 2,id,Disease
OMIM:182601,"Spastic paraplegia 4, autosomal dominant",id,Disease
OMIM:253590,"Muscular dystrophy, adult-onset, with leukoencephalopathy",id,Disease
OMIM:600459,Arterial dissection with lentiginosis,id,Disease
OMIM:617125,"Mental retardation, autosomal recessive 56",id,Disease
OMIM:620789,Aplasia cutis-enamel dysplasia syndrome,id,Disease
OMIM:233270,Gombo syndrome,id,Disease
OMIM:614438,"Cutis laxa, autosomal recessive, type IIIB",id,Disease
OMIM:615726,Pachyonychia congenita 3,id,Disease
OMIM:615040,"Episodic pain syndrome, familial, 1",id,Disease
OMIM:605253,"Neuropathy, congenital hypomyelinating, 1, autosomal recessive",id,Disease
OMIM:603622,"Deafness, autosomal dominant nonsyndromic sensorineural 17",id,Disease
OMIM:618564,"Microangiopathy and leukoencephalopathy, pontine, autosomal dominant",id,Disease
OMIM:245480,Specific granule deficiency,id,Disease
OMIM:616549,"Klippel-Feil syndrome 4, autosomal recessive, with myopathy and facial dysmorphism",id,Disease
OMIM:260600,"Leukodystrophy, hypomyelinating, 3",id,Disease
OMIM:614376,Short-Rib thoracic dysplasia 5 with or without polydactyly,id,Disease
OMIM:606772,"Mental retardation, obesity, mandibular prognathism, and eye and skinanomalies",id,Disease
OMIM:609441,"Acromesomelic dysplasia, Demirhan type",id,Disease
OMIM:619652,Immunodeficiency 92,id,Disease
OMIM:264300,"Pseudohermaphroditism, male, with gynecomastia",id,Disease
OMIM:617119,Bardet-Biedl syndrome 22,id,Disease
OMIM:229200,Brittle cornea syndrome,id,Disease
OMIM:276710,"Tyrosinemia, type III",id,Disease
OMIM:269630,Second metatarsal-metacarpal syndrome,id,Disease
OMIM:612075,Mitochondrial DNA depletion syndrome 8A (encephalomyopathic type with renal tubulopathy),id,Disease
OMIM:619120,Combined osteogenesis imperfecta and Ehlers-Danlos syndrome 2,id,Disease
OMIM:606766,Spermatogenic failure 3,id,Disease
OMIM:619646,Spermatogenic failure 60,id,Disease
OMIM:612713,Kahrizi syndrome,id,Disease
OMIM:266265,"Congenital disorder of glycosylation, type IIc",id,Disease
OMIM:124950,"Deafness, sensorineural, with peripheral neuropathy and arterial disease",id,Disease
OMIM:207300,"Antithrombin, familial hemorrhagic diathesis due to",id,Disease
OMIM:620548,Premature ovarian failure 22,id,Disease
OMIM:255320,Minicore myopathy with external ophthalmoplegia,id,Disease
OMIM:616944,"Mental retardation, autosomal dominant 41",id,Disease
OMIM:618969,Immunodeficiency 70,id,Disease
OMIM:615281,Hypomyelination with brainstem and spinal cord involvement and legspasticity,id,Disease
OMIM:616950,Spermatogenic failure 15,id,Disease
OMIM:607685,"Hypereosinophilic syndrome, idiopathic",id,Disease
OMIM:616788,Orofacial cleft 15,id,Disease
OMIM:147950,Hypogonadotropic hypogonadism 2 with or without anosmia,id,Disease
OMIM:242890,"Immunoglobulin D level in plasma, low",id,Disease
OMIM:303600,Coffin-Lowry syndrome,id,Disease
OMIM:300321,Fg syndrome 2,id,Disease
OMIM:614809,Nephropathy due to CFHR5 deficiency,id,Disease
OMIM:613800,Meier-Gorlin syndrome 2,id,Disease
OMIM:191480,Uncombable hair syndrome 1,id,Disease
OMIM:178550,Pulmonary hemosiderosis,id,Disease
OMIM:619493,"Congenital disorder of glycosylation, type 2V",id,Disease
OMIM:618955,Retinitis pigmentosa 89,id,Disease
OMIM:183090,Spinocerebellar ataxia 2,id,Disease
OMIM:254770,"Myoclonic epilepsy, juvenile, susceptibility to, 1",id,Disease
OMIM:619487,Aicardi-Goutieres syndrome 9,id,Disease
OMIM:206750,"Aniridia, partial, with unilateral renal agenesis and psychomotorretardation",id,Disease
OMIM:123540,"Cryofibrinogenemia, familial primary",id,Disease
OMIM:618014,Premature ovarian failure 14,id,Disease
OMIM:610448,Chilblain lupus 1,id,Disease
OMIM:616039,"Charcot-Marie-Tooth disease, recessive intermediate D",id,Disease
OMIM:615530,"Parkinson disease 20, early-onset",id,Disease
OMIM:612539,"Spastic paraplegia 42, autosomal dominant",id,Disease
OMIM:189230,"Toes, space between first and second",id,Disease
OMIM:601223,"Neuronal intestinal dysplasia, type B",id,Disease
OMIM:233700,"Granulomatous disease, chronic, autosomal recessive, cytochrome b-positive, type I",id,Disease
OMIM:617441,"Thrombocytopenia, anemia, and myelofibrosis",id,Disease
OMIM:177850,"Pseudoxanthoma elasticum, forme fruste",id,Disease
OMIM:619478,"Facioscapulohumeral muscular dystrophy 4, digenic",id,Disease
OMIM:184700,Polycystic ovary syndrome 1,id,Disease
OMIM:618766,"Arthrogryposis multiplex congenita, neurogenic, with agenesis of the corpus callosum",id,Disease
OMIM:152420,Lithium transport,id,Disease
OMIM:615524,"Microphthalmia, syndromic 12",id,Disease
OMIM:104100,Palmoplantar keratoderma with congenital alopecia,id,Disease
OMIM:613155,"Muscular dystrophy-dystroglycanopathy (congenital with impaired intellectual development), type B, 1",id,Disease
OMIM:180200,RETINOBLASTOMA,id,Disease
OMIM:617333,Intellectual developmental disorder with dysmorphic facies and ptosis,id,Disease
OMIM:618000,"Ehlers-Danlos syndrome, classic-like, 2",id,Disease
OMIM:149000,Klippel-Trenaunay-Weber syndrome,id,Disease
OMIM:604401,"Arrhythmogenic right ventricular dysplasia, familial, 6",id,Disease
OMIM:610474,"Camptodactyly, tall stature, and hearing loss syndrome",id,Disease
OMIM:616005,Immunodeficiency 36,id,Disease
OMIM:616763,Leukodystrophy and acquired microcephaly with or without dystonia,id,Disease
OMIM:600101,"Deafness, autosomal dominant nonsyndromic sensorineural 2",id,Disease
OMIM:300484,Orofaciodigital syndrome VIII,id,Disease
OMIM:604367,"Lipodystrophy, familial partial, type 3",id,Disease
OMIM:105550,Amyotrophic lateral sclerosis and/or frontotemporal dementia 1,id,Disease
OMIM:312080,Pelizaeus-Merzbacher disease,id,Disease
OMIM:614160,Muscle hypertrophy,id,Disease
OMIM:616777,Seckel syndrome 9,id,Disease
OMIM:618982,Immunodeficiency 72 with autoinflammation,id,Disease
OMIM:193240,Vocal cord paralysis and ptosis,id,Disease
OMIM:610460,THIOPURINE S-METHYLTRANSFERASE DEFICIENCY,id,Disease
OMIM:619322,Marbach-Rustad progeroid syndrome,id,Disease
OMIM:212080,"Cardiac lipidosis, familial",id,Disease
OMIM:615518,Immunodeficiency 13,id,Disease
OMIM:260370,"Pancreatic agenesis, congenital",id,Disease
OMIM:615268,"Cerebellar ataxia, mental retardation, and dysequilibrium syndrome4",id,Disease
OMIM:260400,Shwachman-Diamond syndrome 1,id,Disease
OMIM:300486,"Mental retardation, X-linked, with cerebellar hypoplasia and distinctive facial appearance",id,Disease
OMIM:619452,Anencephaly 2,id,Disease
OMIM:619334,Arthrogryposis multiplex congenita 6,id,Disease
OMIM:616007,"Cataracts, growth hormone deficiency, sensory neuropathy, sensorineural hearing loss, and skeletal dysplasia",id,Disease
OMIM:610476,"Arrhythmogenic right ventricular dysplasia, familial, 11",id,Disease
OMIM:193530,Weyers acrofacial dysostosis,id,Disease
OMIM:617319,Anterior segment dysgenesis 8,id,Disease
OMIM:604403,"Generalized epilepsy with febrile seizures plus, type 2",id,Disease
OMIM:602066,"Convulsions, familial infantile, with paroxysmal choreoathetosis",id,Disease
OMIM:619320,"Intellectual developmental disorder, autosomal dominant 65",id,Disease
OMIM:600117,"Dysphasia, familial developmental",id,Disease
OMIM:607678,"Charcot-Marie-Tooth disease, demyelinating, type 1D",id,Disease
OMIM:619446,Retinal dystrophy and microvillus inclusion disease,id,Disease
OMIM:612513,Chromosome 2p16.1-p15 deletion syndrome,id,Disease
OMIM:614162,Immunodeficiency 31C,id,Disease
OMIM:153700,"Macular dystrophy, vitelliform, 2",id,Disease
OMIM:617443,"Bleeding disorder, platelet-type, 21",id,Disease
OMIM:618770,"Spastic paraplegia 82, autosomal recessive",id,Disease
OMIM:268060,"Retinopathy, pericentral pigmentary, autosomal recessive",id,Disease
OMIM:613625,"Factor V and factor VIII, combined deficiency of",id,Disease
OMIM:601547,"Cataract 3, multiple types",id,Disease
OMIM:600881,"Cataract, congenital zonular, with sutural opacities",id,Disease
OMIM:607136,Spinocerebellar ataxia 17,id,Disease
OMIM:601553,"Hypotrichosis, congenital, with juvenile macular dystrophy",id,Disease
OMIM:613157,"Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 3",id,Disease
OMIM:605735,"Bleeding disorder, platelet-type, 12",id,Disease
OMIM:607644,"Candidiasis, familial, 3",id,Disease
OMIM:610338,"Right pulmonary artery, anomalous origin of, familial",id,Disease
OMIM:616749,"Heterotaxy, visceral, 7, autosomal",id,Disease
OMIM:137245,"Gastric lymphoma, primary",id,Disease
OMIM:619491,"Parkinson disease 24, autosomal dominant, susceptibility to",id,Disease
OMIM:620210,Neurodevelopmental disorder with dysmorphic facies and ischiopubic hypoplasia,id,Disease
OMIM:183086,Spinocerebellar ataxia 6,id,Disease
OMIM:250500,"Metaphyseal modeling abnormality, skin lesions, and spastic paraplegia",id,Disease
OMIM:219100,"Cutis laxa, autosomal recessive, type IA",id,Disease
OMIM:620576,Otosclerosis 11,id,Disease
OMIM:300323,"Gout, hprt-related",id,Disease
OMIM:254000,"Muscular dystrophy, congenital, with infantile cataract and hypogonadism",id,Disease
OMIM:167300,"Paget disease, extramammary",id,Disease
OMIM:300337,Hypomelanosis of Ito,id,Disease
OMIM:301029,Shukla-Vernon syndrome,id,Disease
OMIM:163600,Nipples inverted,id,Disease
OMIM:615297,Adams-Oliver syndrome 4,id,Disease
OMIM:166750,Otodental dysplasia,id,Disease
OMIM:617480,"46,xx sex reversal 4",id,Disease
OMIM:616946,Premature ovarian failure 11,id,Disease
OMIM:610489,"Pigmented nodular adrenocortical disease, primary, 1",id,Disease
OMIM:614837,Hypogonadotropic hypogonadism 8 with or without anosmia,id,Disease
OMIM:614823,Aortic valve disease 2,id,Disease
OMIM:602099,"Amyotrophic lateral sclerosis 5, juvenile",id,Disease
OMIM:603387,Megalencephaly-Polymicrogyria-Polydactyly-Hydrocephalus syndrome,id,Disease
OMIM:613194,Retinitis pigmentosa-50,id,Disease
OMIM:301015,"Hemolytic anemia, congenital, X-linked",id,Disease
OMIM:611783,"Erythrocytosis, familial, 4",id,Disease
OMIM:222800,"Erythrocytosis, familial, 8",id,Disease
OMIM:620238,"Deafness, autosomal recessive 120",id,Disease
OMIM:218550,Craniosynostosis with fibular aplasia,id,Disease
OMIM:155601,"Melanoma, cutaneous malignant, susceptibility to, 2",id,Disease
OMIM:257910,Oculopalatocerebral syndrome,id,Disease
OMIM:618228,"Mitochondrial complex I deficiency, nuclear type 6",id,Disease
